id,name,mgmt,moi,cat,sex,cluster_name,block_name,district_name,school_type,assembly_name,parliament_name,pincode,address,landmark,bus,coord
14407,GOVT HPS KATAMADEVANHALLI,ed,kannada,Upper Primary,co-ed,pethsiroor,chittapur,gulbarga,primary,Chittapur,Gulbarga,585317, ,,,POINT(77.0211003333333 17.200041)
29812,GLPS GADILINGADALLI NO 1,ed,kannada,Lower Primary,co-ed,gadilingadalli,chincholi,gulbarga,primary,Chincholi,Bidar,585306, ,,,POINT(77.2246146666667 17.560262)
17671,GHPS PATALAMMA EXTN. MALUR,ed,kannada,Upper Primary,co-ed,malur,malur,kolar,primary,Malur,Kolar,563130, ,,,POINT(77.9327796666667 13.0014386666667)
3527,GHPS DEVALAPURA,ed,kannada,Upper Primary,co-ed,g.nagalapura,hospet,bellary,primary,Hagaribommanahalli,Bellary,583222, ,,,POINT(76.354201 15.1305456666667)
29815,GLPS CHANGADI,ed,kannada,Lower Primary,co-ed,odakehalla,hanur,chamrajnagar,primary,Hanur,Chamarajanagar,571444, ,,,POINT(77.4508654545455 12.1103187121212)
3424,GULPS  HAMPAPATNA,ed,urdu,Lower Primary,co-ed,hampapattana,hagaribommanahalli,bellary,primary,Hagaribommanahalli,Bellary,583212, ,,,POINT(76.2768296428571 15.11416875)
3524,GHPS BYALAKUNDHI,ed,kannada,Upper Primary,co-ed,g.nagalapura,hospet,bellary,primary,Hagaribommanahalli,Bellary,583222, ,,,POINT(76.4049993333333 15.1015823333333)
12868,GHPS PUNAJURU,ed,kannada,Upper Primary,co-ed,arehalli,holalkere,chitradurga,primary,Holalkere,Chitradurga,577526, ,,,POINT(76.141225 14.053161)
7003,GLPS KAGALGUNDI,ed,kannada,Lower Primary,co-ed,lokkanahalli,hanur,chamrajnagar,primary,Hanur,Chamarajanagar,571444, ,,,POINT(77.2232444444444 12.0491001111111)
6791,GHPS HONNE GOWDANA HALLI,ed,kannada,Upper Primary,co-ed,hangala,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571111, ,,,POINT(76.6205886666667 11.758451)
29822,GLPS ADHISHAKTI TOTA NAVALAGI,ed,kannada,Lower Primary,co-ed,bhanatti,jamakhandi,bagalkot,primary,Terdal,Bagalkot,587311, ,,,POINT(75.1887586666667 16.4358593333333)
14262,GOVT HPS MALKOOD,ed,kannada,Upper Primary,co-ed,gundagurthi,chittapur,gulbarga,primary,Chittapur,Gulbarga,585211, ,,,POINT(77.1422813333333 17.2153216666667)
14258,GOVT HPS URDU GUNDAGURTHI,ed,urdu,Upper Primary,co-ed,kalagi urdu,chittapur,gulbarga,primary,Chittapur,Gulbarga,585317, ,,,POINT(77.0630396666667 17.2408123333333)
13610,GOVT HPS GULAHALLI,ed,kannada,Upper Primary,co-ed,jidaga,aland,gulbarga,primary,,,, ,,,
6991,GHPS CHANNALINGAIAHNAHAL,ed,kannada,Upper Primary,co-ed,lokkanahalli,hanur,chamrajnagar,primary,Hanur,Chamarajanagar,571440, ,,,POINT(77.2364157142857 12.0883330952381)
16988,GHPS LOWER MUSKAM,ed,kannada,Upper Primary,co-ed,robertsonpet,k g f,kolar,primary,,,, ,,,
29823,GLPS SHIVAPURA,ed,kannada,Lower Primary,co-ed,lokkanahalli,hanur,chamrajnagar,primary,Hanur,Chamarajanagar,571443, ,,,POINT(77.2435745 12.096672)
29824,GHPS MURGARAJENDRNAGAR,ed,kannada,Upper Primary,co-ed,m.k.hatti,chitradurga,chitradurga,primary,Chitradurga,Chitradurga,577502, ,,,POINT(76.3704193333333 14.2459203333333)
29826,GHPS MALAPPANAHATI,ed,kannada,Upper Primary,co-ed,m.k.hatti,chitradurga,chitradurga,primary,,,, ,,,
29827,GHPS ECHALANAGENAHALLY M.K.H,ed,kannada,Upper Primary,co-ed,m.k.hatti,chitradurga,chitradurga,primary,,,, ,,,
29829,GLPS MATADAKURABARAHATTI,ed,kannada,Upper Primary,co-ed,m.k.hatti,chitradurga,chitradurga,primary,Chitradurga,Chitradurga,577502, ,,,POINT(76.37866 14.2386176666667)
29830,GHPS KODAYANAHATTI,ed,kannada,Upper Primary,co-ed,m.k.hatti,chitradurga,chitradurga,primary,Chitradurga,Chitradurga,577502, ,,,POINT(76.3825012727273 14.2451984545455)
29832,GHPS SIBARA,ed,kannada,Upper Primary,co-ed,m.k.hatti,chitradurga,chitradurga,primary,Chitradurga,Chitradurga,577502, ,,,POINT(76.3471003333333 14.2589376666667)
29835,GOVT LPS PALLAPUR,ed,kannada,Lower Primary,co-ed,hirapur,gulbarga south,gulbarga,primary,Gulbarga Dakshin,Gulbarga,585103, ,,,POINT(76.80358 17.35492)
29836,GHPS MALAHALLI,ed,kannada,Upper Primary,co-ed,rangampeth,shorapur,yadgiri,primary,,,, ,,,
29840,GLPS  CHALLARI  TANDA,ed,kannada,Lower Primary,co-ed,hasagal,koppal,koppal,primary,,,, ,,,
29842,GLPSHIRANYAPALLI,ed,kannada,Lower Primary,co-ed,buragamakalahalli,chintamani,chikballapur,primary,Chintamani,Kolar,563146, ,,,POINT(78.1033843333333 13.411982)
29843,SAINT ANS HPS GOKUNTE,ed,kannada,Upper Primary,co-ed,h.gollahalli,mulbagal,kolar,primary,,,, ,,,
29844,GLPS K BATHLAHALLI,ed,kannada,Lower Primary,co-ed,buragamakalahalli,chintamani,chikballapur,primary,Chintamani,Kolar,563146, ,,,POINT(78.1167213333333 13.4735553333333)
24272,GHPS SINGANODI,ed,kannada,Upper Primary,co-ed,singanodi,raichur,raichur,primary,Raichur Rural,Raichur,584102, ,,,POINT(77.4720803333333 16.2068356666667)
29184,GOVT HKPS GUDDALLI,ed,kannada,Upper Primary,co-ed,almel,sindagi,bijapur,primary,Sindgi,Bijapur,586217, ,,,POINT(76.1653786666667 17.08284)
6799,GLPS MELUKAMANAHALLI GIRIJANA COLONY,ed,kannada,Lower Primary,co-ed,hangala,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571126, ,,,POINT(76.6398433333333 11.7019823333333)
28997,GOVT KGHPS YANKANCHI,ed,kannada,Upper Primary,co-ed,yankanchi,sindagi,bijapur,primary,Sindgi,Bijapur,586128, ,,,POINT(76.3492683636364 16.8657417272727)
29848,GOVT LPS SULLIGUTTI TANDA,ed,kannada,Upper Primary,co-ed,okali,gulbarga north,gulbarga,primary,,,, ,,,
29850,GLPS BARJANAKUNTE,ed,kannada,Lower Primary,co-ed,alakapura,gowribidanur,chikballapur,primary,Gauribidanur,Chikkballapur,561213, ,,,POINT(77.5154613333333 13.5654603333333)
29851,GLPS JAMBLADINNI,ed,kannada,Lower Primary,co-ed,jalahalli,devadurga,raichur,primary,Devadurga,Raichur,584116, ,,,POINT(76.83412 16.3879756666667)
29852,GLPS  AMARAPUR,ed,kannada,Lower Primary,co-ed,sunkeswarahal,devadurga,raichur,primary,Devadurga,Raichur,584113, ,,,POINT(77.103885 16.3321416666667)
27865,GOVT HPS BASAVESHWAR NAGAR UKKALI LT,ed,kannada,Upper Primary,co-ed,managuli,basavan  bagewadi,bijapur,primary,Basavana Bagevadi,Bijapur,586102, ,,,POINT(75.8829596666667 16.716618)
2622,GOVT. K.B.M.P.SCHOOL TERDAL,ed,kannada,Upper Primary,co-ed,terdal,jamakhandi,bagalkot,primary,Terdal,Bagalkot,587315, ,,,POINT(75.0472226666667 16.4936623333333)
29153,GOVT KBMHPS MALAGHAN,ed,kannada,Upper Primary,co-ed,malaghan,sindagi,bijapur,primary,Sindgi,Bijapur,586128, ,,,POINT(76.289341 17.0145033333333)
27853,GOVT KBHPS MANAGULI KANAKNAGAR,ed,kannada,Upper Primary,co-ed,managuli,basavan  bagewadi,bijapur,primary,Basavana Bagevadi,Bijapur,586122, ,,,POINT(75.8135593333333 16.6487236666667)
3082,GHPS VENI CAMP (W),ed,kannada,Upper Primary,co-ed,emmiganur,bellary west,bellary,primary,Kampli,Bellary,583113, ,,,POINT(76.6914856666667 15.3959796666667)
17962,GHPS SHIVAKESHI NAGARA,ed,kannada,Upper Primary,co-ed,mulbagal,mulbagal,kolar,primary,Mulbagal,Kolar,563131, ,,,POINT(78.4031983333333 13.161258)
3081,GHPS    BALLAPURA (W),ed,kannada,Upper Primary,co-ed,emmiganur,bellary west,bellary,primary,Kampli,Bellary,583113, ,,,POINT(76.6804363333333 15.361295)
2505,KGHPS AIHOLLI,ed,kannada,Upper Primary,girls,sulibhavi,hunagund,bagalkot,primary,,,, ,,,
6367,GHPS BADANAGUPPE,ed,kannada,Upper Primary,co-ed,badanaguppe,chamaraja nagar,chamrajnagar,primary,Chamarajanagar,Chamarajanagar,571313, ,,,POINT(76.8710753333333 11.9884423333333)
3086,GHPS  NELLUDI HALE (W),ed,kannada,Upper Primary,co-ed,emmiganur,bellary west,bellary,primary,Kampli,Bellary,583113, ,,,POINT(76.674326 15.3886755)
17558,GMHPS MASTHI,ed,kannada,Upper Primary,co-ed,masthi,malur,kolar,primary,Malur,Kolar,563139, ,,,POINT(77.9974586666667 12.8720396666667)
17929,GHPS T NADAMPALLI,ed,kannada,Upper Primary,co-ed,mulbagal,mulbagal,kolar,primary,,,, ,,,
2813,"HPS RUDRASWAMY PETH, JAMAKHANDI",ed,kannada,Upper Primary,co-ed,jamakhandi,jamakhandi,bagalkot,primary,Jamkhandi,Bagalkot,587301, ,,,POINT(75.2949003333333 16.5100796666667)
1894,GOVT HPS SOMANAKOPPA,ed,kannada,Upper Primary,co-ed,kulageri cross,badami,bagalkot,primary,Badami,Bagalkot,587155, ,,,POINT(75.5226458333333 15.9176648333333)
29859,GHPS NAGARAL S P,ed,kannada,Upper Primary,co-ed,layadagundi,badami,bagalkot,primary,Badami,Bagalkot,587201, ,,,POINT(75.8599376666667 15.9959333333333)
1888,GOVT KBHPS KHANAPUR SK,ed,kannada,Upper Primary,co-ed,kulageri cross,badami,bagalkot,primary,Badami,Bagalkot,587155, ,,,POINT(75.4981243333333 15.8988963333333)
3224,GHPS  BUDHANUR,ed,kannada,Upper Primary,co-ed,holalu,hadagali,bellary,primary,Hadagalli,Bellary,583217, ,,,POINT(75.7458963333333 14.8635973333333)
17444,GHPS CHIKKAIYUR,ed,kannada,Upper Primary,co-ed,arabikothanur,kolar,kolar,primary,Kolar,Kolar,563133, ,,,POINT(78.0342147619047 13.1125323809524)
28131,GOVT HPS HANCHINAL PH,ed,kannada,Upper Primary,co-ed,baratagi,bijapur  rural,bijapur,primary,Bijapur City,Bijapur,586103, ,,,POINT(75.7489023333333 16.8811246666667)
28133,GOVT HPS HANCHINAL LT 1,ed,kannada,Upper Primary,co-ed,baratagi,bijapur  rural,bijapur,primary,Bijapur City,Bijapur,586103, ,,,POINT(75.7329833333333 16.871303)
3535,GHPS NAGALAPURA,ed,kannada,Upper Primary,co-ed,g.nagalapura,hospet,bellary,primary,Hagaribommanahalli,Bellary,583222, ,,,POINT(76.3946617777778 15.1136145555556)
25756,GOVT LPS D.B.TANDA,ed,kannada,Lower Primary,co-ed,konkal,yadgir,yadgiri,primary,,,, ,,,
17398,GHPS JODI KRISHNAPURA,ed,kannada,Upper Primary,co-ed,narasapura,kolar,kolar,primary,Kolar,Kolar,563133, ,,,POINT(77.989377 13.1231025)
29862,GLPS THUMBINAKERI,ed,kannada,Lower Primary,co-ed,hire hadagali,hadagali,bellary,primary,Hadagalli,Bellary,583216, ,,,POINT(75.819139 14.91658)
1878,GOVT HPS BANKANERI,ed,kannada,Upper Primary,co-ed,kulageri cross,badami,bagalkot,primary,Badami,Bagalkot,587155, ,,,POINT(75.5380223333333 15.8747976666667)
17399,GHPS KAJIKALLAHALLI,ed,kannada,Upper Primary,co-ed,narasapura,kolar,kolar,primary,Kolar,Kolar,563133, ,,,POINT(78.0050065 13.123428)
3650,GHPS XVII  WARD HALLI KERI,ed,kannada,Upper Primary,co-ed,s.s.kamalapura,hospet,bellary,primary,Vijayanagara,Bellary,583276, ,,,POINT(76.4822376666667 15.2959306666667)
6401,GHPSKETHAHALLI,ed,kannada,Lower Primary,co-ed,harave,chamaraja nagar,chamrajnagar,primary,Gundlupet,Chamarajanagar,571128, ,,,POINT(76.7941596666667 11.9233593333333)
18153,GHPS EMMENATHA,ed,kannada,Upper Primary,co-ed,emmenatha,mulbagal,kolar,primary,Mulbagal,Kolar,563136, ,,,POINT(78.4116573333333 13.101837)
6400,GHPSGOVINDHAVADI,ed,kannada,Lower Primary,co-ed,harave,chamaraja nagar,chamrajnagar,primary,Gundlupet,Chamarajanagar,571128, ,,,POINT(76.8386996666667 11.9419596666667)
6828,GLPS LINGANAPURA,ed,kannada,Lower Primary,co-ed,kamagere,kollegal,chamrajnagar,primary,Kollegal,Chamarajanagar,571440, ,,,POINT(77.1246216666667 12.1494203333333)
12002,GHPS BHIMASAMUDRA,ed,kannada,Upper Primary,co-ed,bhimasamudra,chitradurga,chitradurga,primary,,,, ,,,
18160,GHPS KANNASANDRA,ed,kannada,Upper Primary,co-ed,emmenatha,mulbagal,kolar,primary,Mulbagal,Kolar,563136, ,,,POINT(78.410745 13.0865285)
28127,GOVT HPS DHANAWADAHATTI,ed,kannada,Upper Primary,co-ed,baratagi,bijapur  rural,bijapur,primary,Nagthan,Bijapur,586112, ,,,POINT(75.8673775 16.897228)
6658,GHPS MADAPATNA,ed,kannada,Upper Primary,co-ed,kabballi,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571109, ,,,POINT(76.700954 11.9181966666667)
28419,GOVT ULPS ASHRAYA COLONY INDI,ed,kannada,Upper Primary,co-ed,indi (urdu),indi,bijapur,primary,Indi,Bijapur,586209, ,,,POINT(75.9668993333333 17.182359)
1990,GOVT HPS ASANGI K),ed,kannada,Upper Primary,co-ed,layadagundi,badami,bagalkot,primary,Badami,Bagalkot,587203, ,,,POINT(75.8405965 16.033175)
28408,GOVT ULPS BANTANAL,ed,kannada,Upper Primary,co-ed,indi (urdu),indi,bijapur,primary,Indi,Bijapur,586215, ,,,POINT(76.063123 16.98992)
29867,GHPS BHOVI COLONY,ed,kannada,Upper Primary,co-ed,belagatta,chitradurga,chitradurga,primary,,,, ,,,
24851,GHPS BEVINAHALLI,ed,kannada,Upper Primary,co-ed,doranalli,shahapur,yadgiri,primary,,,, ,,,
29868,GLPS NIDAGATTI,ed,kannada,Lower Primary,co-ed,kudiyanur,malur,kolar,primary,Malur,Kolar,563130, ,,,POINT(77.9919446666667 12.9575316666667)
6657,GHPS KODAGAPUR,ed,kannada,Upper Primary,co-ed,kabballi,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571109, ,,,POINT(76.7240776666667 11.9339586666667)
28434,GOVT UHPS HIRERUGI,ed,kannada,Upper Primary,co-ed,indi (urdu),indi,bijapur,primary,Indi,Bijapur,586215, ,,,POINT(75.968221 17.087784)
1896,GOVT HPS TIMMAPUR S N,ed,kannada,Upper Primary,co-ed,kulageri cross,badami,bagalkot,primary,Badami,Bagalkot,587155, ,,,POINT(75.550182 15.9010956666667)
29869,GLPS BYRASANDRA,ed,kannada,Lower Primary,co-ed,kudiyanur,malur,kolar,primary,Malur,Kolar,563130, ,,,POINT(77.96028 12.9309003333333)
6660,GLPS SHEEGAVADI,ed,kannada,Lower Primary,co-ed,kabballi,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571109, ,,,POINT(76.7413076666667 11.93638)
28441,GOVT UHPS TAMBA,ed,kannada,Upper Primary,co-ed,indi (urdu),indi,bijapur,primary,Indi,Bijapur,586215, ,,,POINT(75.99178 17.0009576666667)
12006,GHPS NALLIKATTI,ed,kannada,Upper Primary,co-ed,bhimasamudra,chitradurga,chitradurga,primary,Chitradurga,Chitradurga,577520, ,,,POINT(76.2296706363636 14.1679296363636)
29870,GOVT HPS A.N.DORANHALLI,ed,kannada,Upper Primary,co-ed,doranalli,shahapur,yadgiri,primary,,,, ,,,
12007,GLPS MALALI,ed,kannada,Upper Primary,co-ed,bhimasamudra,chitradurga,chitradurga,primary,,,, ,,,
12005,GHPS BETTADANAGEHALLI,ed,kannada,Upper Primary,co-ed,bhimasamudra,chitradurga,chitradurga,primary,Chitradurga,Chitradurga,577520, ,,,POINT(76.276377 14.1790583333333)
1883,GOVT HPS CHIRALKOPPA,ed,kannada,Upper Primary,co-ed,kulageri cross,badami,bagalkot,primary,Badami,Bagalkot,587155, ,,,POINT(75.4910753333333 15.904237)
12009,GULPS BOMMENAHALLY,ed,kannada,Lower Primary,co-ed,bhimasamudra,chitradurga,chitradurga,primary,,,, ,,,
28415,GOVT UHPSS HOSAMANHATTI INDI,ed,kannada,Upper Primary,co-ed,indi (urdu),indi,bijapur,primary,Indi,Bijapur,586209, ,,,POINT(75.92308 17.139436)
27979,GOVT Kannada Boys MHPS ARAKERI LT 1,ed,kannada,Upper Primary,boys,arakeri,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586104, ,,,POINT(75.698464 16.949543)
29871,GHPS AMBEDKAR NAGAR DORANAHALLI,ed,kannada,Upper Primary,co-ed,doranalli,shahapur,yadgiri,primary,Yadgir,Raichur,585223, ,,,POINT(76.9179703636364 16.7342319090909)
29872,GLPS KAREGUDDA,ed,kannada,Lower Primary,co-ed,bagalwada,manvi,raichur,primary,Manvi,Raichur,584123, ,,,POINT(76.91803375 16.0112135)
14774,GOVT HPS DESANAGI,ed,kannada,Upper Primary,co-ed,jeratagi,jewargi,gulbarga,primary,,,, ,,,
27988,GOVT HPS POOJARI VASTI ARIKERI LT 3,ed,kannada,Lower Primary,co-ed,arakeri,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586104, ,,,POINT(75.678021 16.9295593333333)
11617,GHPS IDDARAHALLI,ed,kannada,Upper Primary,co-ed,gudibande,gudibanda,chikballapur,primary,Bagepalli,Chikkballapur,561209, ,,,POINT(77.6847593333333 13.6356626666667)
27981,GOVT HPS ARAKERI LT 6,ed,kannada,Lower Primary,co-ed,arakeri,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586104, ,,,POINT(75.698464 16.949543)
14787,GOVT HPS YEKANCHI,ed,kannada,Upper Primary,co-ed,mandewal,jewargi,gulbarga,primary,Jevargi,Gulbarga,585310, ,,,POINT(76.5443393333333 17.091599)
27982,GOVT HPS ARAKERI KH 1,ed,kannada,Upper Primary,co-ed,arakeri,bijapur  rural,bijapur,primary,Bijapur City,Bijapur,586101, ,,,POINT(75.6913386666667 16.8978193333333)
14773,GOVT HPS BADANIHAL,ed,kannada,Upper Primary,co-ed,jeratagi,jewargi,gulbarga,primary,,,, ,,,
29876,HPS CHIMMALAGI,ed,kannada,Upper Primary,co-ed,telagi,basavan  bagewadi,bijapur,primary,Basavana Bagevadi,Bijapur,586201, ,,,POINT(75.846199 16.4193996666667)
27983,GOVT KANNADA BOYS MPS ARAKERI KH 2,ed,kannada,Lower Primary,boys,arakeri,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586104, ,,,POINT(75.6914 16.9588)
18201,GHPS N VADDAHALLI,ed,kannada,Upper Primary,co-ed,n.vaddahalli,mulbagal,kolar,primary,Mulbagal,Kolar,563132, ,,,POINT(78.460319 13.1994156666667)
27987,"GOVT KBLPS PAWAR VASTI, ARAKERI",ed,kannada,Lower Primary,boys,arakeri,bijapur  rural,bijapur,primary,Babaleshwar,Bijapur,586104, ,,,POINT(75.7242613333333 16.9172623333333)
29879,LPS HALEROLLI,ed,kannada,Lower Primary,co-ed,telagi,basavan  bagewadi,bijapur,primary,Basavana Bagevadi,Bijapur,586210, ,,,POINT(75.7645633333333 16.41948)
29880,LPS HALEROLLI LT,ed,kannada,Lower Primary,co-ed,telagi,basavan  bagewadi,bijapur,primary,Basavana Bagevadi,Bijapur,586210, ,,,POINT(75.7641213333333 16.42298)
29881,GOVT MPS TADAWALGA,ed,kannada,Upper Primary,co-ed,tadwalaga,indi,bijapur,primary,Indi,Bijapur,586112, ,,,POINT(75.9218663333333 17.0801226666667)
29883,LPS TOTAD VASTI BOLEGANV,ed,kannada,Lower Primary,co-ed,tadwalaga,indi,bijapur,primary,,,, ,,,
24014,GHPS MUSTUR,ed,kannada,Upper Primary,co-ed,manvi rural,manvi,raichur,primary,Manvi,Raichur,584123, ,,,POINT(77.033875 15.9535)
29886,GLPS UMALANAYAK TANDA UKKINAL,ed,kannada,Lower Primary,co-ed,ukkinal,shahapur,yadgiri,primary,,,, ,,,
29888,GHPS UKINAL,ed,kannada,Upper Primary,co-ed,ukkinal,shahapur,yadgiri,primary,,,, ,,,
29893,GHPS KANYA URDU CHITGUPPA,ed,urdu,Upper Primary,co-ed,chitguppa urdu,humnabad,bidar,primary,Homnabad,Bidar,585412, ,,,POINT(77.216105 17.7003058333333)
29894,GOVT HPS CHITGUPPA,ed,kannada,Upper Primary,co-ed,chitguppa,humnabad,bidar,primary,Homnabad,Bidar,585412, ,,,POINT(77.2128508333333 17.6924308333333)
17260,GHPS SEEPUR,ed,kannada,Upper Primary,co-ed,kataripalya,kolar,kolar,primary,Kolar,Kolar,563101, ,,,POINT(78.0957865 13.1709615)
29896,GLPS MANGALAHALLI,ed,kannada,Lower Primary,co-ed,kaiwara,chintamani,chikballapur,primary,Chintamani,Kolar,563128, ,,,POINT(78.0284046666667 13.3277593333333)
29899,GLPS DHARMANAIK TANDA,ed,kannada,Lower Primary,co-ed,k. irabagera,devadurga,raichur,primary,,,, ,,,
29900,LPS INDIRANAGARA JMK,ed,kannada,Lower Primary,co-ed,jamakhandi,jamakhandi,bagalkot,primary,Jamkhandi,Bagalkot,587301, ,,,POINT(75.2899403333333 16.4970633333333)
4089,GHPS    HOSA DAROJI,ed,kannada,Upper Primary,co-ed,thoranagal,sandur,bellary,primary,Sandur,Bellary,583129, ,,,POINT(76.689535 15.238801)
6857,GLPS SUNDRAHALLI,ed,kannada,Lower Primary,co-ed,kothanur,kollegal,chamrajnagar,primary,Hanur,Chamarajanagar,571440, ,,,POINT(77.26956 12.2452973333333)
13612,GOVT HPS URDU GULHALLI,ed,urdu,Upper Primary,co-ed,aland south urdu,aland,gulbarga,primary,,,, ,,,
3616,GLPS ARALI HALLI,ed,kannada,Lower Primary,co-ed,s.n.pet  kampli,hospet,bellary,primary,Kampli,Bellary,583132, ,,,POINT(76.6317128571429 15.4227145238095)
6854,GHPSKOTHANUR,ed,kannada,Upper Primary,co-ed,kothanur,kollegal,chamrajnagar,primary,Hanur,Chamarajanagar,571440, ,,,POINT(77.2709793333333 12.214799)
3537,GHPS  HARAVANA HALLI,ed,kannada,Upper Primary,co-ed,chilakana hatti,hospet,bellary,primary,Hagaribommanahalli,Bellary,583222, ,,,POINT(76.3311280357143 15.0700857142857)
13613,GOVT HPS IKKALAKI,ed,kannada,Upper Primary,co-ed,jidaga,aland,gulbarga,primary,,,, ,,,
23933,GHPS ADAVIBHAVI K,ed,kannada,Upper Primary,co-ed,echanal,lingasugur,raichur,primary,Lingsugur,Raichur,584122, ,,,POINT(76.4775 16.1573423333333)
3543,GHPS CHIKKAJAIGANUR,ed,kannada,Upper Primary,co-ed,deva samudra,hospet,bellary,primary,Kampli,Bellary,583129, ,,,POINT(76.672755 15.3606275)
23968,GHPS SHILAHALLI(TUGALI),ed,kannada,Upper Primary,co-ed,kalapur,lingasugur,raichur,primary,Lingsugur,Raichur,584127, ,,,POINT(76.483904 16.2295993333333)
17371,GHPS IRAGASANDRA,ed,kannada,Upper Primary,co-ed,annihalli,kolar,kolar,primary,Bangarapet,Kolar,563101, ,,,POINT(78.2098608333333 13.1625275)
23953,GHPS HIREUPPERI,ed,kannada,Upper Primary,co-ed,roadlabanda,lingasugur,raichur,primary,Lingsugur,Raichur,584127, ,,,POINT(76.4323376666667 16.206541)
6782,GLPSHOSAHALLI,ed,kannada,Lower Primary,co-ed,hangala,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571111, ,,,POINT(76.6801793333333 11.772039)
6748,GHPS ANNUR KERI,ed,kannada,Upper Primary,co-ed,gundulpet,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571111, ,,,POINT(76.695702 11.7794366666667)
2591,GOVT KBHPS HANAGANDI TOT 1,ed,kannada,Upper Primary,co-ed,rabkhavi,jamakhandi,bagalkot,primary,Terdal,Bagalkot,587315, ,,,POINT(75.0789823333333 16.47096)
6749,GLPS ANNUR,ed,kannada,Lower Primary,co-ed,gundulpet,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571111, ,,,POINT(76.704396 11.7899416666667)
3549,GHPS HAMPA DEVANA HALLI,ed,kannada,Upper Primary,co-ed,deva samudra,hospet,bellary,primary,Kampli,Bellary,583129, ,,,POINT(76.6769175 15.3284765)
6368,GHPS MARIYAL,ed,kannada,Upper Primary,co-ed,badanaguppe,chamaraja nagar,chamrajnagar,primary,,,, ,,,
6858,GHPS THELLUNUR,ed,kannada,Upper Primary,co-ed,kothanur,kollegal,chamrajnagar,primary,Hanur,Chamarajanagar,571440, ,,,POINT(77.3046783333333 12.217643)
6753,GHPS BEEMANABEEDU,ed,kannada,Upper Primary,co-ed,gundulpet,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571111, ,,,POINT(76.628482 11.7879023333333)
6769,G U H P B S GUDLUPET TOWN,ed,kannada,Upper Primary,co-ed,gundulpet,gundlupet,chamrajnagar,primary,Gundlupet,Chamarajanagar,571111, ,,,POINT(76.6945383333333 11.8067213333333)
4090,GHPS UBBALAGUNDI,ed,kannada,Upper Primary,co-ed,metriki,sandur,bellary,primary,Sandur,Bellary,583115, ,,,POINT(76.654997 15.0496563333333)
4105,GLPS RAMA SAGARA,ed,kannada,Lower Primary,co-ed,metriki,sandur,bellary,primary,Sandur,Bellary,583115, ,,,POINT(76.7657363333333 15.033316)
11944,GHPS CHIKKENAHALLY,ed,kannada,Upper Primary,co-ed,sirigere,chitradurga,chitradurga,primary,,,, ,,,
6849,GLPS ANKANA PURA,ed,kannada,Lower Primary,co-ed,kothanur,kollegal,chamrajnagar,primary,Hanur,Chamarajanagar,571440, ,,,POINT(77.2879596666667 12.2349413333333)
2592,GOVT HPS HANAGANDI TOT 2,ed,kannada,Upper Primary,co-ed,rabkhavi,jamakhandi,bagalkot,primary,Terdal,Bagalkot,587315, ,,,POINT(75.0702203333333 16.4678806666667)
4104,GHPS RAJAPURA,ed,kannada,Upper Primary,co-ed,metriki,sandur,bellary,primary,Sandur,Bellary,583115, ,,,POINT(76.6873603333333 15.030578)
11943,GHPS DODDALGATTA,ed,kannada,Upper Primary,co-ed,sirigere,chitradurga,chitradurga,primary,Hiriyur,Chitradurga,577598, ,,,POINT(76.5670413333333 13.920874)
4100,GHPS DODDA ANTHAPURA,ed,kannada,Upper Primary,co-ed,vittalapura,sandur,bellary,primary,Sandur,Bellary,583115, ,,,POINT(76.7004053333333 15.136756)
4095,GHPS C ANTHAPURA,ed,kannada,Upper Primary,co-ed,vittalapura,sandur,bellary,primary,Sandur,Bellary,583115, ,,,POINT(76.7004053333333 15.136756)
